Name,Year,ProgramName,Discipline,Course
128ba50c30d90efd6dd0b87b431fdc54,1611,B.Tech,Comp Science & Engg," HS 507 - Humanism, Anti-humanism, and Posthumanism, MS 204 - Business Communications, ES 643 - Quantum Computation And Information, HS 517 - Literary Experiment In European Modernism"
324d377b0c0bc723f024cdfc0f65f4e0,1611,B.Tech,Chemical Engineering," CL 321 - Separation Processes, CL 422 - Process Control, ES 301 - Data Structures And Algorithms Ii , ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics, ES 654 - Machine Learning"
1dbc63bb4fccdf92e6d374a3733e4a9c,1511,B.Tech,Civil Engineering," CH 301 - Forensic Chemistry, IN 302 - Technological progress and Human Values, MS 406 - Business Skills for Entrepreneurs , BE 402 - Biomolecular Forensics"
aa9e6cd525205831e8aa4724f52dcb84,1851,M.Sc,Chemistry," CH 512 - Reactions and Mechanisms in Organic Chemistry, CH 622 - Interpretative Organic Spectroscopy, CH 508 - Organometallic And Bioinorganic Chemistry, CH 519 - Statistical Thermodynamics and its Applications in Chemistry, CH 521 - Advanced Chemistry Laboratory, FP 602 - Writing"
c59528ca4408a0baf89b773780e83295,1811,B.Tech,Electrical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
275b1360973ccbeb676d831b3bbefad5,1611,B.Tech,Materials Science & Engineering," HS 112 - Urdu Poetry Interpretation, HS 635 - India Through the Writers Eye, HS 508 - Introduction to Indian Knowledge Systems, MS 204 - Business Communications, MSE 352 - Materials Characterization Techniques, MSE 307 - Materials Processing, MSE 302(N) - Corrosion and degradation of materials"
18a4527b22694f07ee189e6965c773cf,1431,Ph.D,Earth Sciences," EH 798 - Seminar, EH 799 - Ph.D Thesis"
15ac92a8f7266722f8df1c31df532513,1511,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, EE 333 - Power Electronics, EE 341 - Communication Systems, HS 223 - Sanskrit Literature, ES 216 - Signals, Systems and Networks"
0e879d4e31f6de711961972fbb96f0bf,1751,M.Sc,Mathematics," MA 602 - Advanced Numerical Methods in Engineering, MA 599 - Project in Mathematics, MA 623 - Number Theory, FP 602 - Writing"
b11853b2e13afa5b36e8ae55c29e52de,1611,B.Tech,Materials Science & Engineering," CH 301 - Forensic Chemistry, ES 212 - Fluid Mechanics, MSE 352 - Materials Characterization Techniques, MSE 307 - Materials Processing, MSE 302(N) - Corrosion and degradation of materials, BE 402 - Biomolecular Forensics, MS 304 - Organizational Behaviour &amp; Human Resource Management"
bb775d0579e9f6925a634702f05c7b10,1811,B.Tech,Comp Science & Engg," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
6733e13d0b8d2a9762f6e506e5525444,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
e59983701a5990950d733a046aa0d761,1821,M.Tech,Materials Science & Engineering," MSE 626 - Light Metal Alloys for Automotive Industry, MSE 628  - Advanced Engineering Materials, MSE 699 - M.Tech Thesis, CH 632 - Solid State Chemistry And Applications"
9871b23c6745e08ed0c8f7f83cd4a21e,1811,B.Tech,Chemical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
d66b4d059aa80e8ed6f495ad03c26227,1711,B.Tech,Materials Science & Engineering," ES 221 - Mechanics of Solids, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MSE 309 - Material Thermodynamics And Kinetics, MSE 201 (N) - Phase Transformation And Phase Equilibrium"
44c62eea5931d9fb552efddc14553c33,1831,Ph.D,Materials Science & Engineering," IN 791-I - Independent Project-I, MSE 628  - Advanced Engineering Materials, IN 791 - Independent Project, FP 602 - Writing"
dbe8de397e134488f11a345c567e4ffc,1721,M.Tech,Biological Engineering, BE 699 - M.Tech Thesis
0cc4f67064c20e6cf250b42bc72a10cc,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
fb86e66c937b838c8e01be3815d54f4d,1511,B.Tech,Electrical Engineering," HS 635 - India Through the Writers Eye, HS 104(R) - Foundational Sanskrit"
d84e944ef12bd1f70e252b20bcc1e17d,1711,B.Tech,Materials Science & Engineering," ES 221 - Mechanics of Solids, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MSE 309 - Material Thermodynamics And Kinetics, MSE 201 (N) - Phase Transformation And Phase Equilibrium"
8e9b96253950f153ae518d230a143d71,1631,Ph.D,Earth Sciences," EH 602 - River Morphology and Ecology, HS 642 - Structures and Hydrology in Ancient India, FP 602 - Writing"
8fa4c6e734ed8d98d1fc2dac0d1286dc,1721,M.Tech,Civil Engineering, CE 699 - M.Tech Thesis
ba0d97b226f345889e34c3b4eadd2543,1511,B.Tech,Chemical Engineering," ES 631 - Advanced Heat Transfer, ME 606 - Combustion, ES 632 - Energy Systems"
fdb84cef2a35952bd2ccdce1abbbf520,1721,M.Tech,Civil Engineering, CE 699 - M.Tech Thesis
4eb141f2aceeae89a92d05968644aa59,1821,M.Tech,Electrical Engineering," MA 602 - Advanced Numerical Methods in Engineering, EE 699 - M.Tech Thesis, EE 651 - Cmos Analog Ic Design, ES 215 - Computer Organization And Architecture"
f06daeabb151837bf819457d7dcdb686,1411,B.Tech,Mechanical Engineering," ES 105 - Electrical and Electronics Lab, PH 101 - Physics, CH 491 - Special Topics in Chemistry, HS 491 - Special Topics in Humanities and Social Sciences"
e90dea7b9f18f7a3a762d609e681a17e,1511,B.Tech,Electrical Engineering," CH 301 - Forensic Chemistry, ES 615 - Nature Inspired Computing, MA 501 - Basic Algebra, MS 406 - Business Skills for Entrepreneurs , ES 214 - Discrete Mathematics, BE 402 - Biomolecular Forensics, CS 327 - Compilers"
a154a0ed933c11f41e5505d63a9a49e5,1711,B.Tech,Mechanical Engineering," ES 221 - Mechanics of Solids, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MS 204 - Business Communications, MS 304 - Organizational Behaviour &amp; Human Resource Management"
bf69b1daaec74acf2cd9364d3d4b1ffa,1831,Ph.D,Biological Engineering," IN 792 - Independent Research Seminar, BE 798 - Seminar, BE 691 - Special Topics in Biological Engineering, BE 601 - Applied Biological Engineering, IN 791 - Independent Project, FP 602 - Writing"
fdc3bb6cbdceda72928473ed7aed1fa2,1811,B.Tech,Electrical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
5f494427ba4c70ed538e1ce6dc3176da,1411,B.Tech,Chemical Engineering," CH 301 - Forensic Chemistry, CL 321 - Separation Processes, CL 422 - Process Control, BE 402 - Biomolecular Forensics"
0e001ef7d8702a9304de71e6fa53e85d,1811,B.Tech,Civil Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
46b2217072b2535444a0fd6aa102eacc,1721,M.Tech,Electrical Engineering, EE 699 - M.Tech Thesis
e36c7507f9981e89543d139ca7ec01c9,1721,M.Tech,Comp Science & Engg, CS 699 - M.Tech Thesis
75d42c73aa1b5f3a9fc21f5e596cdb10,1511,B.Tech,Chemical Engineering," CH 301 - Forensic Chemistry, HS 635 - India Through the Writers Eye, MS 204 - Business Communications, HS 514 - Sociology Of Tourism, HS 104(R) - Foundational Sanskrit"
93f648a59e27a1f48632d4efd61af878,1611,B.Tech,Chemical Engineering," CL 321 - Separation Processes, CL 352 - Mass Transfer and Reaction Engineering Lab, CL 422 - Process Control, CL 424  - Process Analysis and Simulation, CL 602 - Advanced Thermodynamics"
b2ad5c473b94426ac6c395e27914e55f,1821,M.Tech,Biological Engineering," CH 629 - Medicinal Chemistry for life, HS 201 - World Civilizations and Cultures, BE 608 - Molecular Basis Of Neurodegenrative Diseases, BE 605 - Cellular Signaling, BE 699 - M.Tech Thesis, MA 632 - Applied Statistics"
953e2fb570311ebfb69a8d11fc4f23b7,1511,B.Tech,Chemical Engineering," CL 321 - Separation Processes, PH 101 - Physics"
bc78c118efeb4c33c9102a31e537b31c,1735,Ph.D,Mechanical Engineering," ME 605 - Computational Fluid Dynamics, ME 628 - Advanced Fluid Mechanics, ME 799 - Ph.D Thesis"
6698400645e50d403b2b20415c6350fe,1751,M.Sc,Physics," PH 507 - Statistical Mechanics , PH 607 - Topics in Quantum and Statistical Mechanics, PH 599(A) - Project In Physics (A), PH 599 (B) - Project In Physics (B), PH 599 (C) - Project In Physics (C), FP 602 - Writing"
ec354d7a3ea0fba689d2d87d466b069b,1751,M.Sc,Mathematics," MA 602 - Advanced Numerical Methods in Engineering, MA 599 - Project in Mathematics, FP 602 - Writing"
bb7f2bd41b1d15e59a80c7e0593cf6a5,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
1c1bd5b8d2fd9899f288f67a1e4eab92,1611,B.Tech,Mechanical Engineering," ES 332 - Control Theory, ME 322 - Synthesis and Analysis of Mechanisms, ME 332 - Industrial Engineering and Operations Research, ME 352 - Mechanical Engineering Laboratory II, ME 391 - Integrated Design and Manufacturing I, CH 517 - Bioinorganic Chemistry"
330c3f85f35fbf533136ce5d61361a5c,1751,M.Sc,Cognitive Sciences," CG 599B - Project in Cognitive Science (B), CG 599C - Project in Cognitive Science (C), CG 599A - Project in Cognitive Science (A), CG 599D - Project in Cognitive Science (D), FP 602 - Writing"
e9fa8011529440e1067fb2ae4b993794,1711,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, ES 202 - Introduction to Materials, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MS 204 - Business Communications, HS 104(R) - Foundational Sanskrit, ES 216 - Signals, Systems and Networks"
90ab871937599e4c392eab132aa309df,1852,M.A,Humanities and Social Science," HS 644 - Critical Perspectives On Sociology And Anthropology, HS 599(A) - Project in HSS (A), CG 604 - Phenomenology, Embodiment, And Consciousness, HS 513 - Perspectives In History, HS 517 - Literary Experiment In European Modernism, FP 602 - Writing"
725e1703ced4da90eb6afa467f297e8e,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
b69bdd4545a31441eff20983744e2912,1821,M.Tech,Electrical Engineering," EE 611 - Restructured Power Systems: Operation and Management, ES 615 - Nature Inspired Computing, ES 616 - Digital Control Systems, MA 502 - Complex Analysis, EE 651 - Cmos Analog Ic Design, HS 223 - Sanskrit Literature"
3aa4907f6bf39b7724f33bca2de11eb8,1611,B.Tech,Materials Science & Engineering," IN 302 - Technological progress and Human Values, MSE 630 - Kinetics of Materials, MSE 352 - Materials Characterization Techniques, MSE 399 - Project Course, MSE 307 - Materials Processing, MSE 302(N) - Corrosion and degradation of materials, HS 422 - Classics of World Literature, Politics and Economics"
6607fcac80ee7e9c69d7c4a5bcc49194,1431,Ph.D,Earth Sciences, EH 799 - Ph.D Thesis
f2ea69b56cdcae0a282bfd891fbd7ec0,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
dca8f4183bc75cb12a0c37e34420d670,1811,B.Tech,Materials Science & Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
54773562129087ae5bcd5eb706160dce,1821,M.Tech,Earth System Science," EH 602 - River Morphology and Ecology, EH 699 - M.Tech Thesis, ES 652 - Contaminant Transport And Remediation, MA 632 - Applied Statistics, EH 302 - Elements of Earth System Science, EH 301 - Field Practices in Earth System Sciences"
4d9ba78de39c96a8f9a1d68b93f48fd8,1431,Ph.D,Physics, PH 799 - Ph.D Thesis
07a5b0c6161c24fc18751d3eee4047b0,1451,Ph.D,Physics, PH 799 - Ph.D Thesis
c65fb4d64eb4dc4280fb2d16029133e8,1511,B.Tech,Materials Science & Engineering," ES 105 - Electrical and Electronics Lab, HS 201 - World Civilizations and Cultures, HS 406 - Introduction to Social Demography, MSE 309 - Material Thermodynamics And Kinetics, HS 513 - Perspectives In History"
e682ebace243af71074e8b427b002d27,1725,M.Tech,Biological Engineering," BE 608 - Molecular Basis Of Neurodegenrative Diseases, BE 699 - M.Tech Thesis"
8a159bf46cf47a5d28295bbe9f5ee082,1431,Ph.D,Comp Science & Engg, CS 799 - Ph.D Thesis
4182cb748a742a2204c733eddd043604,1511,B.Tech,Materials Science & Engineering," HS 103 - French Studies, HS 104(R) - Foundational Sanskrit"
168e594995ca02beb630d4592cf5b4bb,1511,B.Tech,Mechanical Engineering," IN 302 - Technological progress and Human Values, ES 632 - Energy Systems, HS 508 - Introduction to Indian Knowledge Systems, BE 608 - Molecular Basis Of Neurodegenrative Diseases, BE 402 - Biomolecular Forensics"
a0f6604d947fcb035d5fdda63444b5a1,1631,Ph.D,Humanities and Social Science, HSS 799 - Ph.D Thesis
11396f4beb010beb78c97e3446d0c079,1811,B.Tech,Civil Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
cfacab4ee7d0833bb6b2504dc5e9fb10,1821,M.Tech,Mechanical Engineering," ES 631 - Advanced Heat Transfer, MA 602 - Advanced Numerical Methods in Engineering, ME 626 - Industrial Hydraulics &amp; Pneumatics, ME 699 - M.Tech Thesis"
6b5ab999a0efa5a8155ced5bb16d430a,1611,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 306 - Civil Engineering Materials Lab, CE 307 - Masonry Design, CH 301 - Forensic Chemistry, HS 112 - Urdu Poetry Interpretation, CE 309 - Field Survey Project, BE 402 - Biomolecular Forensics"
e42e613c5f4566f5c47f6018630de12b,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
acd7e7540727fce7ec635a39b80c6b00,1831,Ph.D,Civil Engineering," CL 324 - Introduction to Polymer Science and Engineering, ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering, CE 798 - Seminar"
0ca6f5463eecc53a94aca930e43f546e,1751,M.Sc,Cognitive Sciences," CG 599B - Project in Cognitive Science (B), CG 601 - Motor Learning and Memory , CG 599C - Project in Cognitive Science (C), CG 599A - Project in Cognitive Science (A), CG 599D - Project in Cognitive Science (D), FP 602 - Writing"
374f1e9d6d834ee36cf66efdfc8f0fa8,1825,M.Tech,Mechanical Engineering," ES 615 - Nature Inspired Computing, MA 602 - Advanced Numerical Methods in Engineering, ME 626 - Industrial Hydraulics &amp; Pneumatics, ME 699 - M.Tech Thesis"
2dee3c35392b4dcec7eb1a8c18f4c4f7,1411,B.Tech,Chemical Engineering," CH 301 - Forensic Chemistry, ES 212 - Fluid Mechanics, HS 508 - Introduction to Indian Knowledge Systems, HS 514 - Sociology Of Tourism, HS 515 - The Politics Of The Environment, BE 402 - Biomolecular Forensics"
ab0b303dbba10c41fa0a7ece8c1fdf59,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
49eba35f281b5e22cdd7f321b4872a38,1751,M.Sc,Cognitive Sciences," HS 406 - Introduction to Social Demography, CG 599B - Project in Cognitive Science (B), CG 599C - Project in Cognitive Science (C), CG 599A - Project in Cognitive Science (A), CG 599D - Project in Cognitive Science (D), FP 602 - Writing"
41e0a450112ead8c207a8c1eac54a624,1811,B.Tech,Civil Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
5366a25e3ff3ebdf297161f2bfd130e0,1851,M.Sc,Chemistry," CH 512 - Reactions and Mechanisms in Organic Chemistry, CH 622 - Interpretative Organic Spectroscopy, CH 508 - Organometallic And Bioinorganic Chemistry, CH 519 - Statistical Thermodynamics and its Applications in Chemistry, CH 521 - Advanced Chemistry Laboratory, FP 602 - Writing"
ee52c29569ef735c04bccea3563ce9ca,1711,B.Tech,Chemical Engineering," CL 251 - Fluid Mechanics Lab, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, ES 221 - Mechanics of Solids, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
8323e2e111c948cc730dde5b2354dd1e,1411,B.Tech,Electrical Engineering," EE 333 - Power Electronics, EE 341 - Communication Systems, ES 332 - Control Theory, HS 631 - Digital Cultures and New Media, HS 507 - Humanism, Anti-humanism, and Posthumanism"
fdb0e367f574d2cdc9f972b4a81b604c,1351,Ph.D,Mathematics," IN 791-I - Independent Project-I, MA 625 - Stochastic Differential Equations, MA 629 - Introduction To Differential Geometry, IN 791 - Independent Project"
867176f25be40365140191d20085f5c9,1821,M.Tech,Civil Engineering," CE 613 - Analysis and Design of Masonry Buildings, CE 622 - Structural Dynamics, ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering"
f4d9c373540ae039ba8032640613fe5e,1721,M.Tech,Materials Science & Engineering, MSE 699 - M.Tech Thesis
7e43a0ed7c0028f4390e6a1b76a51a15,1811,B.Tech,Comp Science & Engg," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
2549f3caadf96a29bb5a72a4441ab947,1511,B.Tech,Civil Engineering," CE 402 - Geotechnical Engineering, CE 631 - Irrigation Engineering And Hydraulic Structures, ES 652 - Contaminant Transport And Remediation"
52684ffa707355cd2d0d4ae55c031702,1821,M.Tech,Materials Science & Engineering," MSE 626 - Light Metal Alloys for Automotive Industry, MSE 628  - Advanced Engineering Materials, CH 517 - Bioinorganic Chemistry, CH 632 - Solid State Chemistry And Applications, MS 304 - Organizational Behaviour &amp; Human Resource Management"
716383ba02968e45e96f8bbb47c939e3,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
516c36f4af343513a362394f14962e6b,1721,M.Tech,Civil Engineering, CE 699 - M.Tech Thesis
c5c82b67db338e566c2de8ec0164ebd5,1711,B.Tech,Materials Science & Engineering," ES 221 - Mechanics of Solids, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MSE 309 - Material Thermodynamics And Kinetics, MSE 201 (N) - Phase Transformation And Phase Equilibrium"
1e9a84189343c67a00e4ab50c0d4c9aa,1531,Ph.D,Mathematics, MA 799 - Ph.D Thesis
0ab7d592bb6447762b88b727fca69672,1611,B.Tech,Comp Science & Engg," HS 508 - Introduction to Indian Knowledge Systems, MS 204 - Business Communications"
aed589522d9535a49ed3ecae7331fbcd,1511,B.Tech,Mechanical Engineering," HS 507 - Humanism, Anti-humanism, and Posthumanism, HS 513 - Perspectives In History, ES 648 - Nonlinear Dynamics And Vibrations"
50c006a6d54e6435c374efcb1cc9ee91,1811,B.Tech,Chemical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
161046dfeeccc55f0b93d7a16fc4c534,1811,B.Tech,Civil Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
72246a9e6aaf2cdc791f8ecaf62554eb,1725,M.Tech,Materials Science & Engineering, MSE 699 - M.Tech Thesis
4f4b3ae8433a01520ca9e4e4987ec34e,1721,M.Tech,Materials Science & Engineering, MSE 699 - M.Tech Thesis
84fbddd3ee270f76c602e12f41ea1006,1825,M.Tech,Electrical Engineering," EE 609 - Advanced Signal Processing, ES 615 - Nature Inspired Computing, MA 602 - Advanced Numerical Methods in Engineering, EE 699 - M.Tech Thesis, ES 641 - Electronic Instrumentation"
810a77edf661d74a82cf02ad9db04f7f,1811,B.Tech,Materials Science & Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
bed69923f1f1ca22f38555bebe8a8664,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
ab8ab2a68403d79239148695f96c0a59,1811,B.Tech,Chemical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
d6ec8d0af45a91d8fb4f843b28f4e918,1831,Ph.D,Materials Science & Engineering," MSE 628  - Advanced Engineering Materials, IN 791-II - Independent Project-II, IN 791 - Independent Project, FP 602 - Writing"
46a38d4fb23eabe04cb305c66bdb94e9,1631,Ph.D,Chemistry," CH 622 - Interpretative Organic Spectroscopy, CH 799 - Ph.D Thesis, HS 104(R) - Foundational Sanskrit"
c54c5792d9130a3c554d1f834214fda3,1631,Ph.D,Chemical Engineering, CL 799 - Ph.D Thesis
f5db3281a3298b9ceec815e313006cc2,1851,M.Sc,Cognitive Sciences," HS 648 - Psychology of Curiosity, CG 501 - Computation and Cognition, CG 506 - Experimental Techniques in Cognitive Science, CG 507 - Evolutionary Neurpsychology, IN 792 - Independent Research Seminar, FP 602 - Writing, HS 421 - Introduction to Linguistics"
5b08b6db9dc79971334d2e9feb6eb59c,1611,B.Tech,Comp Science & Engg," HS 111 - Urdu Script and Poetry, HS 508 - Introduction to Indian Knowledge Systems, HS 104(R) - Foundational Sanskrit"
5d84838ea9ac4b93e5224066078813a5,1611,B.Tech,Electrical Engineering," EE 333 - Power Electronics, EE 341 - Communication Systems, ES 332 - Control Theory, HS 631 - Digital Cultures and New Media, HS 635 - India Through the Writers Eye, MS 204 - Business Communications, ES 215 - Computer Organization And Architecture"
f1f7990d837b926680dae0db3eae1bee,1751,M.Sc,Physics," PH 599(A) - Project In Physics (A), PH 599 (B) - Project In Physics (B), PH 599 (C) - Project In Physics (C), ES 643 - Quantum Computation And Information, FP 602 - Writing"
f3cbf43216a9c0baca5170c53832aa45,1531,Ph.D,Electrical Engineering, EE 799 - Ph.D Thesis
ca95b01ffe140a12cf0a233635595597,1811,B.Tech,Civil Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
192a1789cba879f8dbe98e2b7b7ff83b,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
3b3a957e456c407d9f29a2df89ba3124,1231,Ph.D,Chemistry, IN 700 - Ph.D Thesis
faae19762575f42e5813220b5d6faa06,1611,B.Tech,Comp Science & Engg, HS 112 - Urdu Poetry Interpretation
d944ab37d1b2dd88db566587f6c6585f,1511,B.Tech,Chemical Engineering," CH 301 - Forensic Chemistry, CH 502 - Chemistry of Natural Products, IN 302 - Technological progress and Human Values, BE 402 - Biomolecular Forensics"
377e8e4387b626539c4478858988f8e1,1731,Ph.D,Biological Engineering," HS 151 - Economics, BE 799 - Ph.D Thesis, BE 799 - Ph.D Thesis"
d4b3024917943ba9f653c866f4eb28c6,1811,B.Tech,Comp Science & Engg," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
d6d1f2bea3834747581b05fc87d5875e,1711,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, ES 202 - Introduction to Materials, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 216 - Signals, Systems and Networks"
45afba4c1b6511dff9f5748c12e1fb95,1711,B.Tech,Comp Science & Engg," ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 103 - French Studies, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
